pid;size;color;brand;rrp;mainCategory;category;subCategory;stock;releaseDate
19751;L;rot;Nike;31.68;1;7;8;1;2017-10-01
19751;M;rot;Nike;31.68;1;7;8;1;2017-10-01
19751;XL;rot;Nike;31.68;1;7;8;1;2017-10-01
19752;L;weiss;Under Armour;69.78;15;33;20;1;2017-10-01
19752;S;weiss;Under Armour;69.78;15;33;14;1;2017-10-01
19755;S;schwarz;adidas;380.93;1;2;4;1;2017-11-22
19755;M;schwarz;adidas;380.93;1;2;4;1;2017-11-22
19755;M;schwarz;adidas;380.93;1;2;4;1;2017-11-22
19755;M;schwarz;adidas;380.93;1;2;4;1;2017-11-22
19755;M;schwarz;adidas;380.93;1;2;4;1;2017-11-22
19758;S;weiss;Erima;41.84;15;24;32;1;2017-10-01
19759;M;weiss;Nike;25.33;1;7;25;3;2017-11-20
19759;XS;weiss;Nike;25.33;1;7;25;1;2017-11-20
19760;XXL;schwarz;adidas;50.73;1;7;16;7;2017-10-01
19760;XXL;schwarz;adidas;50.73;1;7;16;5;2017-10-01
19760;L;schwarz;adidas;50.73;1;7;16;85;2017-10-01
19760;M;schwarz;adidas;50.73;1;7;16;19;2017-10-01
19760;S;schwarz;adidas;50.73;1;7;16;59;2017-10-01
19760;XL;schwarz;adidas;50.73;1;7;16;7;2017-10-01
19760;XS;schwarz;adidas;50.73;1;7;16;3;2017-10-01
19770;XXL;schwarz;adidas;38.03;1;7;21;1;2017-10-01
19771;S;schwarz;Jako;35.49;1;7;16;1;2017-10-01
19772;S;tuerkis;Nike;101.53;1;2;3;1;2017-10-01
19782;S;rot;Nike;368.23;1;2;3;2;2017-11-06
19782;S;rot;Nike;368.23;1;2;3;1;2017-11-06
19782;S;rot;Nike;368.23;1;2;3;1;2017-11-06
19782;S;rot;Nike;368.23;1;2;3;3;2017-11-06
19782;M;rot;Nike;368.23;1;2;3;4;2017-11-06
19782;M;rot;Nike;368.23;1;2;3;5;2017-11-06
19782;M;rot;Nike;368.23;1;2;3;8;2017-11-06
19782;M;rot;Nike;368.23;1;2;3;1;2017-11-06
19782;M;rot;Nike;368.23;1;2;3;6;2017-11-06
19782;M;rot;Nike;368.23;1;2;3;6;2017-11-06
19782;L;rot;Nike;368.23;1;2;3;5;2017-11-06
19782;L;rot;Nike;368.23;1;2;3;2;2017-11-06
19782;XL;rot;Nike;368.23;1;2;3;1;2017-11-06
19785;L;weiss;Nike;209.48;9;18;32;1;2017-10-01
19785;XL;weiss;Nike;209.48;9;18;32;1;2017-10-01
19787;XS;gelb;adidas;76.13;1;37;3;1;2017-10-01
19787;XS;gelb;adidas;76.13;1;37;3;1;2017-10-01
19787;S;gelb;adidas;76.13;1;37;3;1;2017-10-01
19787;M;gelb;adidas;76.13;1;37;3;1;2017-10-01
19787;M;gelb;adidas;76.13;1;37;3;2;2017-10-01
19787;L;gelb;adidas;76.13;1;37;3;1;2017-10-01
19793;M;blau;adidas;317.43;1;2;4;1;2017-10-01
19808;M;schwarz;Jordan;152.33;9;18;32;1;2017-10-01
19808;M;schwarz;Jordan;152.33;9;18;32;1;2017-10-01
19810;L;blau;adidas;44.38;1;7;8;1;2017-11-03
19812;S;orange;Nike;95.18;1;2;6;1;2017-10-01
19812;M;orange;Nike;95.18;1;2;6;1;2017-10-01
19813;L;rot;Nike;12.63;1;7;13;25;2017-10-01
19813;M;rot;Nike;12.63;1;7;13;2;2017-10-01
19813;S;rot;Nike;12.63;1;7;13;8;2017-10-01
19813;XL;rot;Nike;12.63;1;7;13;1;2017-10-01
19814;M;blau;Nike;190.43;1;37;3;1;2017-10-01
19814;XS;blau;Nike;190.43;1;37;3;1;2017-10-01
19814;L;blau;Nike;190.43;1;37;3;4;2017-10-01
19816;XL;grau;Converse;31.68;9;10;25;1;2017-10-01
19821;M;blau;Jako;15.17;1;7;8;1;2017-10-01
19822;XS;blau;Nike;69.78;1;37;3;1;2017-10-01
19822;XS;blau;Nike;69.78;1;37;3;2;2017-10-01
19822;S;blau;Nike;69.78;1;37;3;3;2017-10-01
19822;S;blau;Nike;69.78;1;37;3;2;2017-10-01
19822;XS;blau;Nike;69.78;1;37;3;3;2017-10-01
19822;M;blau;Nike;69.78;1;37;3;2;2017-10-01
19822;M;blau;Nike;69.78;1;37;3;6;2017-10-01
19822;XS;blau;Nike;69.78;1;37;3;4;2017-10-01
19823;L;rot;Nike;44.38;1;7;21;1;2017-10-01
19825;L;schwarz;Nike;222.18;1;2;5;1;2017-10-01
19829;L;rot;PUMA;25.33;1;7;8;1;2017-10-01
19829;M;rot;PUMA;25.33;1;7;8;1;2017-10-01
19834;M;weiss;Nike;50.73;1;7;14;1;2017-11-21
19834;S;weiss;Nike;50.73;1;7;14;3;2017-11-21
19834;XS;weiss;Nike;50.73;1;7;14;3;2017-11-21
19837;L;blau;adidas;76.13;1;7;20;1;2017-10-01
19837;M;blau;adidas;76.13;1;7;20;3;2017-10-01
19841;L;blau;Nike;95.18;1;7;31;8;2017-10-01
19841;M;blau;Nike;95.18;1;7;31;5;2017-10-01
19841;S;blau;Nike;95.18;1;7;31;4;2017-10-01
19841;XL;blau;Nike;95.18;1;7;31;3;2017-10-01
19842;L;schwarz;Nike;25.33;1;7;25;1;2017-11-20
19842;M;schwarz;Nike;25.33;1;7;25;1;2017-11-20
19842;S;schwarz;Nike;25.33;1;7;25;1;2017-11-20
19843;XXL;rot;Nike;57.08;15;33;32;1;2017-10-01
19843;XL;rot;Nike;57.08;15;33;32;1;2017-10-01
19845;L;schwarz;Hummel;57.08;1;7;17;1;2017-10-01
19851;XXL;blau;adidas;95.18;1;7;31;5;2017-10-01
19851;L;blau;adidas;95.18;1;7;31;20;2017-10-01
19851;M;blau;adidas;95.18;1;7;31;12;2017-10-01
19851;S;blau;adidas;95.18;1;7;31;1;2017-10-01
19851;XL;blau;adidas;95.18;1;7;31;12;2017-10-01
19853;XXL;gruen;Nike;22.79;1;7;8;4;2017-10-01
19853;L;gruen;Nike;22.79;1;7;8;23;2017-10-01
19853;M;gruen;Nike;22.79;1;7;8;20;2017-10-01
19853;S;gruen;Nike;22.79;1;7;8;7;2017-10-01
19853;XL;gruen;Nike;22.79;1;7;8;1;2017-10-01
19855;S;schwarz;Jordan;44.38;9;18;32;1;2017-10-01
19855;M;schwarz;Jordan;44.38;9;18;32;2;2017-10-01
19857;XS;weiss;Nike;152.33;9;36;32;1;2017-10-01
19857;S;weiss;Nike;152.33;9;36;32;1;2017-10-01
19857;S;weiss;Nike;152.33;9;36;32;1;2017-10-01
19857;M;weiss;Nike;152.33;9;36;32;1;2017-10-01
19857;S;weiss;Nike;152.33;9;36;32;1;2017-10-01
19857;L;weiss;Nike;152.33;9;36;32;1;2017-10-01
19857;M;weiss;Nike;152.33;9;36;32;1;2017-10-01
19860;L;grau;adidas;82.48;9;10;14;1;2017-10-01
19864;M;schwarz;adidas;57.08;1;37;5;1;2017-10-01
19871;S;blau;Nike;38.03;1;7;16;1;2017-10-01
19872;M;weiss;Nike;114.23;1;2;3;2;2017-10-01
19877;XL;schwarz;PUMA;44.38;1;7;22;1;2017-10-01
19879;L;gelb;Nike;22.79;1;7;8;15;2017-12-11
19879;M;gelb;Nike;22.79;1;7;8;8;2017-12-11
19879;XL;gelb;Nike;22.79;1;7;8;1;2017-12-11
19881;S;grau;Nike;184.08;9;18;32;1;2017-10-01
19882;M;schwarz;Jako;29.14;1;7;16;4;2017-10-01
19882;L;schwarz;Jako;29.14;1;7;16;6;2017-10-01
19884;M;schwarz;Cinquestelle;114.23;1;2;3;1;2017-10-01
19885;XXL;blau;Nike;38.03;1;7;21;1;2017-10-01
19885;L;blau;Nike;38.03;1;7;21;6;2017-10-01
19885;M;blau;Nike;38.03;1;7;21;5;2017-10-01
19885;S;blau;Nike;38.03;1;7;21;1;2017-10-01
19885;XL;blau;Nike;38.03;1;7;21;2;2017-10-01
19887;M;schwarz;Nike;114.23;9;18;32;1;2017-10-01
19887;M;schwarz;Nike;114.23;9;18;32;6;2017-10-01
19887;M;schwarz;Nike;114.23;9;18;32;1;2017-10-01
19887;M;schwarz;Nike;114.23;9;18;32;2;2017-10-01
19887;M;schwarz;Nike;114.23;9;18;32;1;2017-10-01
19891;L;schwarz;Uhlsport;2.47;1;2;27;3;2017-10-01
19895;XXL;blau;adidas;29.14;1;7;21;1;2017-10-01
19895;L;blau;adidas;29.14;1;7;21;1;2017-10-01
19895;S;blau;adidas;29.14;1;7;21;1;2017-10-01
19895;XL;blau;adidas;29.14;1;7;21;3;2017-10-01
19896;M;tuerkis;Nike;349.18;1;2;4;1;2017-10-01
19897;M;orange;Nike;88.83;1;37;5;1;2017-10-01
19902;L;rot;Nike;31.68;1;7;25;1;2017-10-01
19905;L;gruen;Nike;50.73;1;7;22;2;2017-10-01
19905;M;gruen;Nike;50.73;1;7;22;1;2017-10-01
19905;XL;gruen;Nike;50.73;1;7;22;1;2017-10-01
19907;L;weiss;Nike;82.48;9;37;32;1;2017-10-01
19908;XL;grau;Jako;18.98;1;7;8;1;2017-10-01
19909;L;grau;Nike;57.08;15;16;35;2;2017-10-01
19909;M;grau;Nike;57.08;15;16;35;5;2017-10-01
19909;S;grau;Nike;57.08;15;16;32;1;2017-10-01
19911;L;schwarz;Nike;69.78;9;10;35;1;2017-10-01
19913;S;orange;Nike;114.23;1;2;4;1;2017-10-01
19913;M;orange;Nike;114.23;1;2;4;2;2017-10-01
19913;M;orange;Nike;114.23;1;2;4;1;2017-10-01
19913;M;orange;Nike;114.23;1;2;4;1;2017-10-01
19913;M;orange;Nike;114.23;1;2;4;1;2017-10-01
19913;M;orange;Nike;114.23;1;2;4;1;2017-10-01
19914;M;weiss;adidas;317.43;1;2;3;1;2017-10-01
19914;M;weiss;adidas;317.43;1;2;3;1;2017-10-01
19916;M;blau;Jako;24.06;1;7;21;1;2017-10-01
19917;XL;schwarz;Hummel;31.68;1;7;17;1;2017-10-01
19918;XS;schwarz;Jako;53.27;1;7;22;1;2017-10-01
19919;L;rot;PUMA;29.14;1;7;25;3;2017-10-01
19919;M;rot;PUMA;29.14;1;7;25;4;2017-10-01
19920;L;grau;Nike;145.98;9;10;22;1;2017-10-01
19920;M;grau;Nike;145.98;9;10;22;2;2017-10-01
19920;XS;grau;Nike;145.98;9;10;22;1;2017-10-01
19926;XL;grau;Nike;88.83;9;10;35;1;2017-10-01
19928;M;grau;Nike;95.18;1;2;39;1;2017-10-01
19928;XL;grau;Nike;95.18;1;2;39;2;2017-10-01
19935;L;schwarz;Uhlsport;35.49;1;7;16;2;2017-10-01
19935;M;schwarz;Uhlsport;35.49;1;7;16;2;2017-10-01
19936;XXL;rot;adidas;25.33;1;7;8;4;2017-10-01
19936;L;rot;adidas;25.33;1;7;8;8;2017-10-01
19936;M;rot;adidas;25.33;1;7;8;1;2017-10-01
19936;XL;rot;adidas;25.33;1;7;8;7;2017-10-01
19937;S;rot;Nike;279.33;1;2;3;2;2017-10-01
19937;S;rot;Nike;279.33;1;2;3;2;2017-10-01
19937;S;rot;Nike;279.33;1;2;3;2;2017-10-01
19937;M;rot;Nike;279.33;1;2;3;2;2017-10-01
19937;M;rot;Nike;279.33;1;2;3;2;2017-10-01
19937;M;rot;Nike;279.33;1;2;3;3;2017-10-01
19937;M;rot;Nike;279.33;1;2;3;3;2017-10-01
19937;M;rot;Nike;279.33;1;2;3;12;2017-10-01
19937;M;rot;Nike;279.33;1;2;3;10;2017-10-01
19937;L;rot;Nike;279.33;1;2;3;3;2017-10-01
19937;L;rot;Nike;279.33;1;2;3;5;2017-10-01
19937;XL;rot;Nike;279.33;1;2;3;3;2017-10-01
19937;XXL;rot;Nike;279.33;1;2;3;3;2017-10-01
19938;L;grau;Nike;107.88;9;10;22;1;2017-10-01
19939;L;grau;Nike;63.43;9;10;35;1;2017-10-01
19942;S;schwarz;adidas;88.83;1;7;16;1;2017-10-20
19942;XL;schwarz;adidas;88.83;1;7;16;1;2017-10-20
19943;L;grau;Nike;20.25;1;7;8;1;2017-11-22
19943;XL;grau;Nike;20.25;1;7;8;1;2017-11-22
19945;L;blau;adidas;190.43;1;37;3;1;2017-10-01
19948;XS;weiss;Nike;361.88;1;2;4;1;2017-10-01
19949;M;schwarz;Sport2000;57.08;9;10;35;2;2017-10-19
19950;L;blau;Nike;25.33;1;7;25;4;2017-10-01
19950;M;blau;Nike;25.33;1;7;25;1;2017-10-01
19950;S;blau;Nike;25.33;1;7;25;4;2017-10-01
19950;XL;blau;Nike;25.33;1;7;25;1;2017-10-01
19951;XS;schwarz;New Balance;101.53;9;36;32;1;2017-10-01
19951;S;schwarz;New Balance;101.53;9;36;32;1;2017-10-01
19953;L;schwarz;Hummel;50.73;1;7;16;2;2017-10-01
19953;M;schwarz;Hummel;50.73;1;7;16;7;2017-10-01
19953;S;schwarz;Hummel;50.73;1;7;16;3;2017-10-01
19953;XL;schwarz;Hummel;50.73;1;7;16;1;2017-10-01
19957;S;schwarz;Nike;63.43;9;10;14;1;2017-10-01
19959;M;orange;adidas;18.98;1;7;21;1;2017-10-01
19959;XL;orange;adidas;18.98;1;7;21;1;2017-10-01
19962;L;blau;Nike;63.43;1;7;14;1;2017-10-01
19962;XL;blau;Nike;63.43;1;7;14;2;2017-10-01
19963;S;schwarz;Nike;279.33;1;2;3;3;2017-10-01
19963;S;schwarz;Nike;279.33;1;2;3;1;2017-10-01
19963;S;schwarz;Nike;279.33;1;2;3;2;2017-10-01
19963;S;schwarz;Nike;279.33;1;2;3;2;2017-10-01
19963;M;schwarz;Nike;279.33;1;2;3;1;2017-10-01
19963;M;schwarz;Nike;279.33;1;2;3;1;2017-10-01
19963;L;schwarz;Nike;279.33;1;2;3;1;2017-10-01
19963;XL;schwarz;Nike;279.33;1;2;3;1;2017-10-01
19964;XXL;blau;PUMA;50.73;1;7;14;1;2017-10-01
19964;L;blau;PUMA;50.73;1;7;14;1;2017-10-01
19966;L;schwarz;PUMA;44.38;1;7;14;2;2017-10-01
19969;S;schwarz;Nike;114.23;1;2;39;3;2017-12-20
19969;S;schwarz;Nike;114.23;1;2;39;1;2017-12-20
19969;S;schwarz;Nike;114.23;1;2;39;4;2017-12-20
19969;S;schwarz;Nike;114.23;1;2;39;1;2017-12-20
19969;M;schwarz;Nike;114.23;1;2;39;3;2017-12-20
19969;M;schwarz;Nike;114.23;1;2;39;2;2017-12-20
19969;M;schwarz;Nike;114.23;1;2;39;4;2017-12-20
19969;M;schwarz;Nike;114.23;1;2;39;10;2017-12-20
19969;M;schwarz;Nike;114.23;1;2;39;8;2017-12-20
19969;M;schwarz;Nike;114.23;1;2;39;2;2017-12-20
19969;L;schwarz;Nike;114.23;1;2;39;3;2017-12-20
19969;L;schwarz;Nike;114.23;1;2;39;3;2017-12-20
19969;XL;schwarz;Nike;114.23;1;2;39;2;2017-12-20
19969;XXL;schwarz;Nike;114.23;1;2;39;3;2017-12-20
19970;XXL;schwarz;Uhlsport;44.38;1;7;16;1;2017-10-01
19975;M;rot;PUMA;10.09;1;7;13;2;2017-11-20
19975;L;rot;PUMA;10.09;1;7;13;11;2017-11-20
19975;XL;rot;PUMA;10.09;1;7;13;1;2017-11-20
19977;XXL;schwarz;Nike;50.73;1;7;16;1;2017-11-21
19977;L;schwarz;Nike;50.73;1;7;16;12;2017-11-21
19977;M;schwarz;Nike;50.73;1;7;16;39;2017-11-21
19977;S;schwarz;Nike;50.73;1;7;16;1;2017-11-21
19977;XL;schwarz;Nike;50.73;1;7;16;4;2017-11-21
19982;XL;gelb;adidas;88.83;1;2;3;1;2017-10-01
19983;L;schwarz;Uhlsport;63.43;15;24;32;1;2017-10-01
19983;M;schwarz;Uhlsport;63.43;15;24;35;1;2017-10-01
19983;XL;schwarz;Uhlsport;63.43;15;24;32;1;2017-10-01
19984;L;schwarz;Jako;101.53;1;7;26;1;2017-10-01
19984;M;schwarz;Jako;101.53;1;7;26;1;2017-10-01
19984;S;schwarz;Jako;101.53;1;7;26;1;2017-10-01
19984;XL;schwarz;Jako;101.53;1;7;26;1;2017-10-01
19986;L;blau;Nike;31.68;1;7;8;1;2017-10-01
19986;M;blau;Nike;31.68;1;7;8;2;2017-10-01
19986;S;blau;Nike;31.68;1;7;8;1;2017-10-01
19987;M;blau;Nike;368.23;1;2;3;2;2017-10-01
19987;M;blau;Nike;368.23;1;2;3;1;2017-10-01
19988;M;gruen;Uhlsport;44.38;15;33;32;1;2017-10-01
19988;XL;gruen;Uhlsport;44.38;15;33;32;1;2017-10-01
19990;M;schwarz;adidas;114.23;9;36;32;1;2017-10-01
19991;L;blau;Uhlsport;31.68;1;7;21;1;2017-10-01
19992;XXL;schwarz;adidas;63.43;1;7;40;1;2017-10-01
19992;L;schwarz;adidas;63.43;1;7;40;6;2017-10-01
19992;M;schwarz;adidas;63.43;1;7;40;3;2017-10-01
19992;XL;schwarz;adidas;63.43;1;7;40;2;2017-10-01
19999;XS;schwarz;adidas;82.48;1;37;5;1;2017-11-23
20000;XL;schwarz;Uhlsport;101.53;1;7;26;1;2017-10-01
20001;M;blau;Nike;88.83;1;37;3;2;2017-10-01
20001;L;blau;Nike;88.83;1;37;3;2;2017-10-01
20002;S;rot;Nike;222.18;1;2;5;1;2017-10-01
20002;S;rot;Nike;222.18;1;2;5;1;2017-10-01
20002;M;rot;Nike;222.18;1;2;5;1;2017-10-01
20002;M;rot;Nike;222.18;1;2;5;1;2017-10-01
20007;L;weiss;Nike;44.38;1;7;23;3;2017-11-22
20007;M;weiss;Nike;44.38;1;7;23;6;2017-11-22
20007;XL;weiss;Nike;44.38;1;7;23;1;2017-11-22
20011;S;khaki;adidas;139.63;9;18;32;1;2017-10-01
20011;M;khaki;adidas;139.63;9;18;32;1;2017-10-01
20017;L;grau;Nike;101.53;9;10;35;7;2017-10-01
20017;M;grau;Nike;101.53;9;10;35;11;2017-10-01
20017;S;grau;Nike;101.53;9;10;35;2;2017-10-01
20017;XL;grau;Nike;101.53;9;10;35;2;2017-10-01
20022;M;schwarz;Jako;24.06;1;7;21;1;2017-10-01
20023;XL;rot;PUMA;31.68;15;16;14;1;2017-10-01
20025;XXL;blau;Nike;44.38;15;33;32;1;2017-10-01
20025;L;blau;Nike;44.38;15;33;25;30;2017-10-01
20025;M;blau;Nike;44.38;15;33;32;3;2017-10-01
20025;S;blau;Nike;44.38;15;33;32;1;2017-10-01
20025;XL;blau;Nike;44.38;15;33;35;1;2017-10-01
20028;L;blau;Erima;31.68;15;16;14;3;2017-10-01
20028;M;blau;Erima;31.68;15;16;25;2;2017-10-01
20033;S;blau;adidas;380.93;1;2;3;1;2017-10-01
20033;S;blau;adidas;380.93;1;2;3;1;2017-10-01
20033;S;blau;adidas;380.93;1;2;3;1;2017-10-01
20033;L;blau;adidas;380.93;1;2;3;1;2017-10-01
20036;L;rot;Jako;10.09;1;7;13;3;2017-10-01
20036;XL;rot;Jako;10.09;1;7;13;1;2017-10-01
20042;S;schwarz;adidas;12.63;1;7;13;1;2017-10-01
20042;M;schwarz;adidas;12.63;1;7;13;6;2017-10-01
20042;L;schwarz;adidas;12.63;1;7;13;11;2017-10-01
20042;XL;schwarz;adidas;12.63;1;7;13;1;2017-10-01
20043;M;weiss;Nike;31.68;9;10;25;2;2017-10-01
20050;XL;weiss;adidas;57.08;1;7;14;1;2017-10-01
20051;L;blau;Nike;38.03;1;7;21;1;2017-11-20
20052;XL;blau;Jako;25.33;15;16;38;1;2017-10-01
20053;L;blau;PUMA;44.38;15;33;32;7;2017-10-01
20053;M;blau;PUMA;44.38;15;33;22;1;2017-10-01
20053;S;blau;PUMA;44.38;15;33;25;1;2017-10-01
20053;XL;blau;PUMA;44.38;15;33;32;1;2017-10-01
20057;M;gelb;Under Armour;292.03;1;2;4;1;2017-10-01
20059;XXL;rot;Uhlsport;20.25;1;7;8;1;2017-10-01
20065;L;grau;Nike;38.03;9;10;25;1;2017-12-09
20067;L;weiss;PUMA;22.79;1;7;21;1;2017-10-01
20067;M;weiss;PUMA;22.79;1;7;21;3;2017-10-01
20067;S;weiss;PUMA;22.79;1;7;21;1;2017-10-01
20067;XL;weiss;PUMA;22.79;1;7;21;2;2017-10-01
20069;XXL;schwarz;Jako;48.19;1;7;22;1;2017-10-01
20069;XL;schwarz;Jako;48.19;1;7;22;1;2017-10-01
20073;L;schwarz;PUMA;114.23;1;7;26;1;2017-10-01
20074;L;schwarz;Hummel;31.68;15;16;32;2;2017-10-01
20074;XL;schwarz;Hummel;31.68;15;16;32;1;2017-10-01
20082;M;weiss;Asics;152.33;9;18;32;1;2017-10-01
20088;M;blau;Nike;31.68;15;24;25;1;2017-12-05
20089;XS;schwarz;Nike;139.63;9;36;32;1;2017-10-01
20090;S;weiss;Nike;184.08;9;18;32;1;2017-10-01
20090;M;weiss;Nike;184.08;9;18;32;1;2017-10-01
20090;M;weiss;Nike;184.08;9;18;32;2;2017-10-01
20090;M;weiss;Nike;184.08;9;18;32;2;2017-10-01
20090;M;weiss;Nike;184.08;9;18;32;1;2017-10-01
20090;L;weiss;Nike;184.08;9;18;32;1;2017-10-01
20095;S;weiss;adidas;50.73;9;10;25;1;2017-10-01
20096;L;blau;Nike;18.98;1;7;13;14;2017-10-01
20096;M;blau;Nike;18.98;1;7;13;20;2017-10-01
20096;S;blau;Nike;18.98;1;7;13;7;2017-10-01
20096;XL;blau;Nike;18.98;1;7;13;4;2017-10-01
20098;L;schwarz;Nike;44.38;1;7;21;2;2017-10-01
20098;M;schwarz;Nike;44.38;1;7;21;1;2017-10-01
20099;XS;schwarz;Nike;107.88;9;36;32;2;2017-10-01
20099;XS;schwarz;Nike;107.88;9;36;32;1;2017-10-01
20099;M;schwarz;Nike;107.88;9;36;32;1;2017-10-01
20105;L;weiss;Nike;38.03;1;7;21;1;2017-10-01
20105;M;weiss;Nike;38.03;1;7;21;2;2017-10-01
20105;S;weiss;Nike;38.03;1;7;21;1;2017-10-01
20106;L;schwarz;Nike;44.38;1;7;16;1;2017-10-01
20106;S;schwarz;Nike;44.38;1;7;16;1;2017-10-01
20106;XL;schwarz;Nike;44.38;1;7;16;1;2017-10-01
20106;XS;schwarz;Nike;44.38;1;7;16;4;2017-10-01
20108;S;schwarz;adidas;44.38;1;7;22;2;2017-10-01
20108;M;schwarz;adidas;44.38;1;7;22;5;2017-10-01
20108;XL;schwarz;adidas;44.38;1;7;22;1;2017-10-01
20108;XXL;schwarz;adidas;44.38;1;7;22;1;2017-10-01
20110;M;rot;adidas;88.83;1;7;28;2;2017-11-10
20110;XL;rot;adidas;88.83;1;7;28;2;2017-11-10
20111;L;weiss;adidas;22.79;1;7;21;21;2017-10-01
20111;M;weiss;adidas;22.79;1;7;21;4;2017-10-01
20111;S;weiss;adidas;22.79;1;7;21;9;2017-10-01
20111;XL;weiss;adidas;22.79;1;7;21;1;2017-10-01
20112;L;weiss;Nike;120.58;9;18;32;2;2017-10-01
20113;L;rot;Nike;31.68;1;7;21;2;2017-10-01
20113;M;rot;Nike;31.68;1;7;21;1;2017-10-01
20114;S;weiss;Nike;152.33;9;36;32;2;2017-10-01
20114;XS;weiss;Nike;152.33;9;36;32;1;2017-10-01
20114;M;weiss;Nike;152.33;9;36;32;3;2017-10-01
20114;L;weiss;Nike;152.33;9;36;32;1;2017-10-01
20114;L;weiss;Nike;152.33;9;36;32;1;2017-10-01
20116;L;schwarz;Nike;57.08;1;7;21;2;2017-10-01
20116;M;schwarz;Nike;57.08;1;7;21;1;2017-10-01
20117;M;weiss;adidas;18.98;1;7;11;6;2018-01-17
20120;L;schwarz;Nike;222.18;1;37;3;1;2017-10-01
20121;L;rot;Nike;44.38;1;7;14;1;2017-10-01
20121;M;rot;Nike;44.38;1;7;14;1;2017-10-01
20121;XL;rot;Nike;44.38;1;7;14;4;2017-10-01
20121;XS;rot;Nike;44.38;1;7;14;2;2017-10-01
20122;XXL;grau;PUMA;48.19;1;7;23;1;2017-10-01
20125;L;gruen;adidas;63.43;1;7;31;13;2017-10-01
20125;XL;gruen;adidas;63.43;1;7;31;3;2017-10-01
20127;L;gelb;Nike;18.98;1;7;13;4;2017-10-01
20127;M;gelb;Nike;18.98;1;7;13;1;2017-10-01
20129;M;rot;PUMA;38.03;1;7;23;1;2017-10-01
20129;L;rot;PUMA;38.03;1;7;23;1;2017-10-01
20131;L;blau;Nike;63.43;1;7;16;2;2017-10-01
20132;M;orange;Nike;88.83;1;2;5;1;2017-10-01
20132;XL;orange;Nike;88.83;1;2;5;2;2017-10-01
20135;M;weiss;New Balance;292.03;1;2;3;1;2017-10-01
20138;S;grau;Nike;95.18;1;2;6;1;2017-10-01
20138;M;grau;Nike;95.18;1;2;6;1;2017-10-01
20139;S;weiss;adidas;101.53;1;2;3;1;2017-10-01
20141;M;blau;PUMA;10.09;1;7;13;1;2017-10-01
20141;L;blau;PUMA;10.09;1;7;13;14;2017-10-01
20146;XS;orange;Nike;69.78;1;37;6;1;2017-10-01
20146;M;orange;Nike;69.78;1;37;6;1;2017-10-01
20147;S;blau;Nike;368.23;1;2;3;1;2017-10-01
20147;M;blau;Nike;368.23;1;2;3;1;2017-10-01
20147;M;blau;Nike;368.23;1;2;3;1;2017-10-01
20147;M;blau;Nike;368.23;1;2;3;2;2017-10-01
20147;M;blau;Nike;368.23;1;2;3;2;2017-10-01
20147;XL;blau;Nike;368.23;1;2;3;1;2017-10-01
20148;M;blau;adidas;114.23;9;18;32;1;2017-12-28
20148;L;blau;adidas;114.23;9;18;32;1;2017-12-28
20149;L;rot;adidas;18.98;1;7;21;5;2017-10-01
20149;M;rot;adidas;18.98;1;7;21;1;2017-10-01
20149;S;rot;adidas;18.98;1;7;21;9;2017-10-01
20149;XL;rot;adidas;18.98;1;7;21;7;2017-10-01
20150;S;schwarz;Hummel;50.73;1;7;20;1;2017-10-01
20151;XL;blau;Nike;38.03;1;7;21;1;2017-10-01
20154;XS;weiss;adidas;228.53;1;37;3;2;2017-10-01
20154;XS;weiss;adidas;228.53;1;37;3;6;2017-10-01
20158;L;gruen;Nike;38.03;1;7;21;1;2017-10-01
20158;M;gruen;Nike;38.03;1;7;21;1;2017-10-01
20159;L;schwarz;Uhlsport;50.73;1;7;20;1;2017-10-01
20159;M;schwarz;Uhlsport;50.73;1;7;20;1;2017-10-01
20160;S;gelb;Nike;253.93;1;2;3;1;2017-10-01
20160;M;gelb;Nike;253.93;1;2;3;1;2017-10-01
20162;XS;blau;adidas;15.17;1;7;13;1;2017-10-01
20162;S;blau;adidas;15.17;1;7;13;3;2017-10-01
20162;M;blau;adidas;15.17;1;7;13;9;2017-10-01
20162;L;blau;adidas;15.17;1;7;13;51;2017-10-01
20162;XL;blau;adidas;15.17;1;7;13;29;2017-10-01
20164;M;schwarz;Jako;12.63;1;7;13;1;2017-10-01
20164;L;schwarz;Jako;12.63;1;7;13;2;2017-10-01
20166;S;blau;Nike;114.23;1;2;3;1;2017-10-01
20166;S;blau;Nike;114.23;1;2;3;2;2017-10-01
20166;M;blau;Nike;114.23;1;2;3;1;2017-10-01
20166;M;blau;Nike;114.23;1;2;3;3;2017-10-01
20166;M;blau;Nike;114.23;1;2;3;1;2017-10-01
20166;L;blau;Nike;114.23;1;2;3;1;2017-10-01
20169;M;blau;adidas;44.38;9;18;38;1;2017-12-12
20169;M;blau;adidas;44.38;9;18;38;1;2017-12-12
20170;XS;gruen;Under Armour;63.43;1;37;3;1;2017-10-01
20172;M;tuerkis;Nike;88.83;1;2;3;2;2017-10-01
20180;M;schwarz;Jordan;126.93;9;18;32;1;2017-10-01
20181;L;schwarz;Nike;50.73;1;7;14;35;2017-11-21
20181;M;schwarz;Nike;50.73;1;7;14;16;2017-11-21
20181;S;schwarz;Nike;50.73;1;7;14;16;2017-11-21
20181;XL;schwarz;Nike;50.73;1;7;14;5;2017-11-21
